source_id,url,fetched_at,http_status,content_type,content_length,content_sha256,etag,last_modified,outcome,raw_ref,reason,warnings
hf.models.trending,https://huggingface.co/api/models?sort=trendingScore&direction=-1&limit=1000&expand[]=trendingScore&expand[]=downloads&expand[]=likes&expand[]=createdAt&expand[]=pipeline_tag&expand[]=library_name,2026-08-31T15:39:21Z,200,application/json,211496,d279fcd975fc69ad5e0c2e64969cac573475b9c1f6f791a3ed3bb89b127001ca,"W/""33a28-tx9l7AO1LcAoJBfpYSAU6CZd6PM""",,first_capture,raw/hf.models.trending/2026/08/20260831T153921Z-d279fcd975fc.json,,
hf.models.trending,https://huggingface.co/api/models?sort=trendingScore&direction=-1&limit=1000&expand[]=trendingScore&expand[]=downloads&expand[]=likes&expand[]=createdAt&expand[]=pipeline_tag&expand[]=library_name,2026-08-31T17:08:15Z,200,application/json,211564,3c02b6aab7a3e2fff03c5a7226b342fa627abcffbdde89be4de0df56f3de2020,"W/""33a6c-bZPEjPWGG31+Er1RYHHZ6Lvoldk""",,changed,raw/hf.models.trending/2026/08/20260831T170815Z-3c02b6aab7a3.json,,
