source_id,url,fetched_at,http_status,content_type,content_length,content_sha256,etag,last_modified,outcome,raw_ref,reason,warnings
hf.models.top-likes,https://huggingface.co/api/models?sort=likes&direction=-1&limit=1000&expand[]=downloads&expand[]=downloadsAllTime&expand[]=likes&expand[]=createdAt&expand[]=lastModified&expand[]=pipeline_tag,2026-09-02T00:04:41Z,200,application/json,237556,90dcaad2d82709ebf69baac573f173eb2900489e4ffc6b77b9b213eba9dc3587,"W/""39ff4-fya3NT3sAkiUbDcRV/dJL0sMD08""",,changed,raw/hf.models.top-likes/2026/09/20260902T000441Z-90dcaad2d827.json,,
hf.models.top-likes,https://huggingface.co/api/models?sort=likes&direction=-1&limit=1000&expand[]=downloads&expand[]=downloadsAllTime&expand[]=likes&expand[]=createdAt&expand[]=lastModified&expand[]=pipeline_tag,2026-09-03T00:08:43Z,200,application/json,237558,58069180a7fdba9c9d94654135a14ea7e8f693d3cc22ac3e359d32af072bc761,"W/""39ff6-p2KXmr+l95pSwnpPG5UFnV3c+rs""",,changed,raw/hf.models.top-likes/2026/09/20260903T000843Z-58069180a7fd.json,,
