source_id,url,fetched_at,http_status,content_type,content_length,content_sha256,etag,last_modified,outcome,raw_ref,reason,warnings
hf.datasets.trending,https://huggingface.co/api/datasets?sort=trendingScore&direction=-1&limit=1000&expand[]=trendingScore&expand[]=downloads&expand[]=likes&expand[]=createdAt,2026-08-31T15:39:09Z,200,application/json,154965,9e08fc3d84b3472b609864a1650ebd8a784f9427a2408cc30c118d5da259a22a,"W/""25d55-qq4rrdv3UghFQFJrDL6slRHdMtM""",,first_capture,raw/hf.datasets.trending/2026/08/20260831T153909Z-9e08fc3d84b3.json,,
hf.datasets.trending,https://huggingface.co/api/datasets?sort=trendingScore&direction=-1&limit=1000&expand[]=trendingScore&expand[]=downloads&expand[]=likes&expand[]=createdAt,2026-08-31T17:08:07Z,200,application/json,155008,4fd27e79b260eec81397a944deb9916624068bcc06f00529bdc08e04add9a814,"W/""25d80-UWykV2aqqvyJqDGAjJb8JScAHLU""",,changed,raw/hf.datasets.trending/2026/08/20260831T170807Z-4fd27e79b260.json,,
