series_id,entity_id,observed_at,captured_at,metric,value,unit,source_id,raw_ref,parser_version
hf.models.text-generation,AcuteShrewdSecurity/Llama-Phishsense-1B,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,likes,8,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AcuteShrewdSecurity/Llama-Phishsense-1B,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,downloads_30d,45406,count/30d,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AcuteShrewdSecurity/Llama-Phishsense-1B,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,downloads_all_time,53833,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,AcuteShrewdSecurity/Llama-Phishsense-1B,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,likes,8,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,Agnuxo/CAJAL-4B,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,downloads_30d,241425,count/30d,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,Agnuxo/CAJAL-4B,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,downloads_all_time,241965,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,Agnuxo/CAJAL-4B,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,likes,0,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,Agnuxo/CAJAL-4B,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,downloads_30d,241425,count/30d,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,Agnuxo/CAJAL-4B,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,downloads_all_time,241965,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,Agnuxo/CAJAL-4B,2026-08-31T14:49:03Z,2026-08-31T14:49:03Z,likes,0,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,Alibaba-NLP/Tongyi-DeepResearch-30B-A3B,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,downloads_30d,48795,count/30d,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
hf.models.text-generation,Alibaba-NLP/Tongyi-DeepResearch-30B-A3B,2026-08-31T14:47:30Z,2026-08-31T14:47:30Z,downloads_all_time,435406,count,hf.models.text-generation,raw/hf.models.text-generation/2026/08/20260831T144730Z-7d9566304227.json,1
