source_id,url,fetched_at,http_status,content_type,content_length,content_sha256,etag,last_modified,outcome,raw_ref,reason,warnings
hf.models.newest,https://huggingface.co/api/models?sort=createdAt&direction=-1&limit=1000&expand[]=downloads&expand[]=likes&expand[]=createdAt&expand[]=pipeline_tag,2026-08-31T15:39:11Z,200,application/json,152853,2ffdbdabf876e55b8db8945b2f51cfceabf60e761fe9c3473bc7ebb2387fbfc9,"W/""25515-ezqZDs51dEl+abBDaKrhac7FhhA""",,first_capture,raw/hf.models.newest/2026/08/20260831T153911Z-2ffdbdabf876.json,,
hf.models.newest,https://huggingface.co/api/models?sort=createdAt&direction=-1&limit=1000&expand[]=downloads&expand[]=likes&expand[]=createdAt&expand[]=pipeline_tag,2026-08-31T17:08:12Z,200,application/json,153497,4cd717064da9d0b2d14c69e91fbb4d2449256f8830ba02c98fba09dbd6fd1db6,"W/""25799-kfbVtMwUx/lZ1jH9MpxnDOGFmq0""",,changed,raw/hf.models.newest/2026/08/20260831T170812Z-4cd717064da9.json,,
